[-0.00013289903290569782, -0.023182561621069908, -0.004659079480916262] [159.873046875, 2.8125, 0.7470703125] [0.00018639088335737253, 0.0325135408780893, 0]
[-0.00013289903290569782, -0.023182561621069908, -0.004659079480916262] [159.43359375, 3.01025390625, 0.7470703125] [0.00018639088335737253, 0.0325135408780893, 0]
[-0.00013289903290569782, -0.023182561621069908, -0.004659079480916262] [159.08203125, 3.40576171875, 0.6591796875] [0.00018639088335737253, 0.0325135408780893, 0]
[-0.00013289903290569782, -0.023182561621069908, -0.004659079480916262] [158.994140625, 3.5595703125, 0.3515625] [0.00018639088335737253, 0.0325135408780893, -0.2173913043478261]
[-0.00013289903290569782, -0.023182561621069908, -0.004659079480916262] [159.2578125, 3.1640625, 0.17578125] [0.00018639088335737253, 0.0325135408780893, -0.2173913043478261]
[-0.00013289903290569782, -0.023182561621069908, -0.004659079480916262] [158.73046875, 3.2958984375, -0.52734375] [0.00018639088335737253, 0.0325135408780893, -0.2173913043478261]
[-0.041248857975006104, -0.008189113810658455, 0.007597697898745537] [158.994140625, 3.1201171875, -0.087890625] [0.0051362540754639795, 0.03349623458204376, -0.2173913043478261]
[-0.041248857975006104, -0.008189113810658455, 0.007597697898745537] [159.609375, 5.3173828125, 0.17578125] [0.0051362540754639795, 0.03349623458204376, -0.32608695652173914]
[-0.041248857975006104, -0.008189113810658455, 0.007597697898745537] [158.642578125, 7.40478515625, -0.3076171875] [0.0051362540754639795, 0.03349623458204376, -0.32608695652173914]
[-0.1540130227804184, -0.015167012810707092, -0.019608208909630775] [159.697265625, 5.95458984375, -0.3955078125] [0.02477291698148776, 0.035430028961755566, -0.2173913043478261]
[-0.1540130227804184, -0.015167012810707092, -0.019608208909630775] [159.697265625, 2.548828125, 0.5712890625] [0.02477291698148776, 0.035430028961755566, -0.32608695652173914]
[-0.4632165729999542, 0.013127565383911133, -0.040848031640052795] [159.2578125, 0.41748046875, 1.9775390625] [0.08383303217011794, 0.03375626431491047, -0.32608695652173914]
[-0.4632165729999542, 0.013127565383911133, -0.040848031640052795] [159.169921875, -0.0439453125, 1.7138671875] [0.08383303217011794, 0.03375626431491047, -0.32608695652173914]
[-0.4632165729999542, 0.013127565383911133, -0.040848031640052795] [159.43359375, -1.64794921875, 0.4833984375] [0.08383303217011794, 0.03375626431491047, -0.32608695652173914]
[-0.4632165729999542, 0.013127565383911133, -0.040848031640052795] [159.43359375, -1.64794921875, 0.4833984375] [0.08383303217011794, 0.03375626431491047, -0.32608695652173914]
[-0.5644181370735168, 0.01400156319141388, 0.013912932947278023] [160.751953125, -1.2744140625, -2.0654296875] [0.15579634724372876, 0.031971064943587736, -0.32608695652173914]
[-0.5644181370735168, 0.01400156319141388, 0.013912932947278023] [161.630859375, -1.25244140625, -2.021484375] [0.15579634724372876, 0.031971064943587736, -0.4347826086956522]
[-0.5644181370735168, 0.01400156319141388, 0.013912932947278023] [161.19140625, -0.50537109375, -1.669921875] [0.15579634724372876, 0.031971064943587736, -0.4347826086956522]
[-0.48641762137413025, 0.021282300353050232, -0.004393545910716057] [160.13671875, 1.69189453125, 0.52734375] [0.26524032999217184, 0.02718254657925224, -0.2173913043478261]
[-0.48641762137413025, 0.021282300353050232, -0.004393545910716057] [159.521484375, 1.7138671875, 1.5380859375] [0.26524032999217184, 0.02718254657925224, -0.2173913043478261]
[-0.48641762137413025, 0.021282300353050232, -0.004393545910716057] [159.78515625, 0.87890625, 1.2744140625] [0.26524032999217184, 0.02718254657925224, -0.2173913043478261]
[-0.48641762137413025, 0.021282300353050232, -0.004393545910716057] [159.78515625, 0.87890625, 1.2744140625] [0.26524032999217184, 0.02718254657925224, -0.2173913043478261]
[-0.48641762137413025, 0.021282300353050232, -0.004393545910716057] [159.609375, 1.77978515625, 0.615234375] [0.26524032999217184, 0.02718254657925224, -0.10869565217391305]
[-0.41581735014915466, 0.022823378443717957, 0.0020180274732410908] [161.19140625, 0.63720703125, 2.548828125] [0.3182570295270007, 0.0242725665197712, -0.10869565217391305]
[-0.41581735014915466, 0.022823378443717957, 0.0020180274732410908] [160.6640625, 0.72509765625, 2.4169921875] [0.3681551090741799, 0.021533761242137864, -0.10869565217391305]
[-0.41581735014915466, 0.022823378443717957, 0.0020180274732410908] [160.6640625, 0.72509765625, 2.4169921875] [0.3681551090741799, 0.021533761242137864, -0.10869565217391305]
[-0.43892645835876465, 0.02670133113861084, -0.0014757280005142093] [159.609375, 1.4501953125, 2.28515625] [0.4241182192049766, 0.01812934233165249, -0.2173913043478261]
[-0.43892645835876465, 0.02670133113861084, -0.0014757280005142093] [160.576171875, 1.47216796875, 3.1640625] [0.4241182192049766, 0.01812934233165249, -0.2173913043478261]
[-0.43892645835876465, 0.02670133113861084, -0.0014757280005142093] [159.873046875, 1.73583984375, 2.9443359375] [0.4241182192049766, 0.01812934233165249, -0.2173913043478261]
[-0.38143208622932434, 0.025561876595020294, 0.005094754975289106] [160.400390625, 1.7578125, 2.7685546875] [0.4784722879687111, 0.014486775153021117, -0.2173913043478261]
[-0.38143208622932434, 0.025561876595020294, 0.005094754975289106] [160.400390625, 1.7578125, 2.7685546875] [0.4784722879687111, 0.014486775153021117, -0.2173913043478261]
[-0.38143208622932434, 0.025561876595020294, 0.005094754975289106] [161.71875, 0.63720703125, 2.8125] [0.4784722879687111, 0.014486775153021117, -0.2173913043478261]
